,ID_FA,title,original_title,year,duration,country,director,actors,genre,description,awards,average_rating,rating_votes,reviews,poster,my_vote
363,303738,El relevo,Breaking Away,1979,101 min.,Estados Unidos,Peter Yates,"['Dennis Christopher', 'Dennis Quaid', 'Daniel Stern', 'Jackie Earle Haley', 'Barbara Barrie', 'Paul Dooley', 'Robyn Douglass', 'Hart Bochner', 'Amy Wright', 'Peter Maloney', 'John Ashton', 'Lisa Shure']","['Drama', 'Deporte', 'Ciclismo']","Cyril, Moocher, Mike y Dave son cuatro amigos de Bloomington, una pequeña ciudad de Indiana, que se encuentran en la encrucijada de sus vidas, esa etapa entre la adolescencia y la edad adulta en la que las dudas sobre el futuro no dejan pensar. La obsesión de Dave son las bicicletas, y esa afición le llevará a participar en una carrera que cambiará su vida y la de sus amigos. (FILMAFFINITY)","['1979: Oscar: Mejor guión original. 5 nominaciones', '1979: Globos de Oro: Mejor película - Comedia o Musical. 4 nominaciones', '1979: Premios BAFTA: Mejor actor revelación (Dennis Christopher)', '1979: Sindicato de Directores (DGA): Nominada a Mejor director', '1979: Sindicato de Guionistas (WGA): Mejor guión original comedia', '1979: Círculo de Críticos de Nueva York: Mejor guión. 3 nominaciones']","6,9",969,5,./images_FA/breaking_away-186030042-large.jpg,
364,511492,Norma Rae,Norma Rae,1979,113 min.,Estados Unidos,Martin Ritt,"['Sally Field', 'Beau Bridges', 'Ron Leibman', 'Pat Hingle', 'Barbara Baxley', 'Gail Strickland', 'Robert Broyles', 'John Calvin', 'Morgan Paull', 'Booth Colman']","['Drama', 'Política', 'Trabajo/empleo', 'Basado en hechos reales']","Basada en hechos reales, narra el proceso de concienciación política de una mujer y su compromiso con la lucha sindical. Norma Rae (Sally Field), una obrera de una fábrica textil del sur de Estados Unidos, pasa por momentos difíciles tras la muerte de su marido. Cuando llega a la ciudad donde conoce a un líder sindical que se propone formar un sindicato en la fábrica, la vida de Norma cambia por completo: participa en la lucha laboral y se casa con un compañero de trabajo. Convertida en líder sindicalista, tendrá que enfrentarse a enormes dificultades para implantar un sindicato en su fábrica. (FILMAFFINITY)","['1979: 2 Oscars: Mejor actriz (S. Field), canción. 4 nom., incluyendo mejor película', '1979: Globos de Oro: Mejor actriz - Drama (Sally Field). 3 nominaciones', '1979: Festival de Cannes: Mejor actriz (S. Field) y Premio Técnico', '1979: Círculo de Críticos de Nueva York: Mejor actriz (Sally Field)', '1979: Asociación de Críticos de Los Angeles: Mejor actriz (Sally Field)', '1979: Sindicato de Guionistas (WGA): Nominada a Mejor guión adaptado drama']","6,7",1.093,6,./images_FA/norma_rae-930300386-large.jpg,
365,891006,Shakespeare enamorado,Shakespeare in Love,1998,123 min.,Estados Unidos,John Madden,"['Gwyneth Paltrow', 'Joseph Fiennes', 'Judi Dench', 'Geoffrey Rush', 'Tom Wilkinson', 'Colin Firth', 'Ben Affleck', 'Simon Callow', 'Jim Carter', 'Martin Clunes', 'Antony Sher', 'Imelda Staunton', 'Mark Williams', 'Daniel Brocklebank', 'Rupert Everett', 'Joe Roberts']","['Romance', 'Comedia', 'Drama', 'Teatro', 'Siglo XVI', 'Comedia romántica']","Londres, 1593, reinado de Isabel I Tudor. William Shakespeare, joven dramaturgo de gran talento, necesita urgentemente poner fin a la mala racha por la que está pasando su carrera. Por mas que lo intenta y, a pesar de la presión de los productores y de los dueños de salas de teatro, no consigue concentrarse en su nueva obra: ""Romeo y Ethel, la hija del pirata"". Lo que Will necesita es una musa y la encontrará en la bella Lady Viola, con la que mantiene un romance secreto. Ahora bien, ella guarda dos secretos que él debe descubrir. (FILMAFFINITY)","['1998: 7 Oscars: incluyendo Mejor película, actriz, actriz sec., guión. 13 nom.', '1998: 3 Globos de Oro: Mejor película Comedia o Musical, guión, actriz. 6 nom.', '1998: 3 Premios BAFTA: Mejor película, montaje y actriz sec. (Dench). 15 nom.', '1998: Círculo de críticos de Nueva York: Mejor guión. 2 nominaciones', '1998: Asociación de Críticos de Los Angeles: Nominada a Mejor guion', ""1998: 2 Critics' Choice Awards: Mejor guión original y actor revelación (Fiennes)"", '1999: Festival de Berlín: Oso de Plata - Contribución individual (Norman, Stoppard)', '1998: Asociación de Críticos de Chicago: 2 premios, incluyendo Mejor guión. 4 nom.', '1998: Sindicato de Productores (PGA): Nominada a Mejor película', '1998: Sindicato de Directores (DGA): Nominada a Mejor director', '1998: Sindicato de Guionistas (WGA): Mejor guión original', '1998: Sindicato de Actores (SAG): Mejor reparto y actriz (Paltrow). 5 nominaciones']","6,5",83.426,65,./images_FA/shakespeare_in_love-489243485-large.jpg,
366,814379,Titanic,Titanic,1997,195 min.,Estados Unidos,James Cameron,"['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane', 'Kathy Bates', 'Frances Fisher', 'Gloria Stuart', 'Bill Paxton', 'Bernard Hill', 'David Warner', 'Victor Garber', 'Jonathan Hyde', 'Suzy Amis', 'Danny Nucci', 'Jason Barry', 'Ewan Stewart', 'Ioan Gruffudd']","['Romance', 'Drama', 'Aventuras', 'Drama romántico', 'Basado en hechos reales', '3-D', 'Catástrofes', 'Titanic', 'Cine épico']","Jack (DiCaprio), un joven artista, gana en una partida de cartas un pasaje para viajar a América en el Titanic, el transatlántico más grande y seguro jamás construido. A bordo conoce a Rose (Kate Winslet), una joven de una buena familia venida a menos que va a contraer un matrimonio de conveniencia con Cal (Billy Zane), un millonario engreído a quien sólo interesa el prestigioso apellido de su prometida. Jack y Rose se enamoran, pero el prometido y la madre de ella ponen todo tipo de trabas a su relación. Mientras, el gigantesco y lujoso transatlántico se aproxima hacia un inmenso iceberg. (FILMAFFINITY)","['1997: 11 Oscars, incluyendo mejor película, director, fotografía, sonido. 14 nom.', '1997: 4 Globos de Oro: Mejor película drama, director, BSO, canción. 8 nom.', '1997: 10 nominaciones a los BAFTA, incluyendo mejor película y director', '1997: Círculo de Críticos de Nueva York: Nominada a Mejor película', '1997: Asociación de Críticos de Los Angeles: Mejor diseño de producción. 3 nom.', '1997: Premios Cesar: Nominada a mejor película extranjera', '1997: National Board of Review: Mejor director', '1998: Premios del Cine Europeo: Premio del Púbico mejor actriz (Kate Winslet)', ""1997: Critics' Choice Awards: Mejor director (Cameron). 2 nominaciones"", '1997: Sindicato de Productores (PGA): Mejor película', '1997: Sindicato de Directores (DGA): Mejor director', '1997: Sindicato de Guionistas (WGA): Nominada a Mejor guión original', '1997: Sindicato de Actores (SAG): Mejor actriz secundaria (Stuart). 3 nominaciones', '1997: Asociación de Críticos de Chicago: Mejor banda sonora y fotografía. 4 nominaciones']","6,8",176.970,479,./images_FA/titanic-321994924-large.jpg,8
367,130270,El paciente inglés,The English Patient,1996,162 min.,Reino Unido,Anthony Minghella,"['Ralph Fiennes', 'Kristin Scott Thomas', 'Juliette Binoche', 'Willem Dafoe', 'Naveen Andrews', 'Colin Firth', 'Julian Wadham', 'Kevin Whately', 'Clive Merrison', 'Nino Castelnuovo', 'Hichem Rostom', 'Peter Ruhring', 'Geordie Johnson', 'Torri Higginson', 'Jürgen Prochnow']","['Romance', 'Drama', 'Aventuras', 'II Guerra Mundial', 'África', 'Melodrama', 'Drama romántico']","Finales de la Segunda Guerra Mundial (1939-1945). Un hombre herido viaja en un convoy sanitario por una carretera italiana, pero su estado es tan grave que tiene que quedarse en un monasterio deshabitado y semiderruido, donde se encarga de cuidarlo Hana, una enfermera canadiense. Aunque su cuerpo está totalmente quemado a consecuencia de un accidente sufrido en África, tiene todavía ánimo para contarle a Hana la trágica historia de su vida. (FILMAFFINITY)","['1996: 9 Oscars, incluyendo película, director y actriz de reparto (Binoche). 12 nom.', '1996: 2 Globos de Oro: Mejor película: Drama, bso. 7 nominaciones', '1996: 6 premios BAFTA, incluyendo película, fotografía, montaje. 13 nom.', '1996: Nominada al César: Mejor película extranjera', '1996: Nominada al Goya: Mejor película europea', '1996: Satellite Awards: Mejor guión guion adaptado, fotografía y banda sonora', '1996: National Board of Review: 2 Premios: mejor actriz sec. (Binoche & Scott Thomas)', ""1996: Critics' Choice Awards: Mejor director y Mejor guión. 3 nominaciones"", '1996: Asociación de Críticos de Los Angeles: Mejor fotografía', '1997: Festival de Berlín: Oso de Plata - Mejor actriz (Juliette Binoche)', '1997: Premios del Cine Europeo: Mejor actriz (Binoche) y fotografía', '1996: Sindicato de Productores (PGA): Mejor película', '1996: Sindicato de Directores (DGA): Mejor director', '1996: Sindicato de Guionistas (WGA): Nominada a Mejor guión adaptado', '1996: Sindicato de Actores (SAG): 4 nominaciones inc. Mejor reparto (Largometraje)', '1996: Asociación de Críticos de Chicago: Mejor fotografía. 3 nominaciones']","7,1",68.221,135,./images_FA/the_english_patient-572633305-large.jpg,
368,395715,Braveheart,Braveheart,1995,177 min.,Estados Unidos,Mel Gibson,"['Mel Gibson', 'Sophie Marceau', 'Patrick McGoohan', 'Angus MacFadyen', 'Catherine McCormack', 'Brendan Gleeson', ""David O'Hara"", 'Tommy Flanagan', 'Brian Cox', 'James Cosmo', 'Alun Armstrong', 'Ian Bannen', 'Sean McGinley', 'Gerard McSorley', 'Stephen Billington', 'Peter Hanly', 'Michael Byrne', 'John Kavanagh', 'Peter Mullan', 'David Gant', 'Malcolm Tierney', 'Richard Leaf']","['Aventuras', 'Drama', 'Histórico', 'Edad Media', 'Siglo XIV', 'Biográfico', 'Venganza', 'Cine épico']","En el siglo XIV, los escoceses viven oprimidos por los gravosos tributos y las injustas leyes impuestas por los ingleses. William Wallace es un joven escocés que regresa a su tierra despues de muchos años de ausencia. Siendo un niño, toda su familia fue asesinada por los ingleses, razón por la cual se fue a vivir lejos con un tío suyo. (FILMAFFINITY)","['1995: 5 Oscars: mejor película, director, fotografía, sonido y maquillaje. 10 nominaciones', '1995: Globo de Oro: Mejor director (Mel Gibson). 4 nominaciones', '1995: 3 premios BAFTA: Mejor fotografía, vestuario y sonido. 7 nominaciones', '1995: National Board of Review: Mel Gibson', ""1995: Critics' Choice Awards: Mejor director (Mel Gibson)"", '1995: Sindicato de Productores (PGA): Nominada a Mejor película', '1995: Sindicato de Directores (DGA): Nominada a Mejor director', '1995: Sindicato de Guionistas (WGA): Mejor guión original']","8,0",150.379,285,./images_FA/braveheart-898928745-large.jpg,10
369,444796,Forrest Gump,Forrest Gump,1994,142 min.,Estados Unidos,Robert Zemeckis,"['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Mykelti Williamson', 'Sally Field', 'Rebecca Williams', 'Michael Conner Humphreys', 'Haley Joel Osment', 'George Kelly', 'Bob Penny', 'John Randall', 'Sam Anderson', 'Margo Moorer', 'Ione M. Telech', 'Christine Seabrook', 'Charles Boswell']","['Comedia', 'Drama', 'Romance', 'Años 60', 'Años 70', 'Discapacidad', 'Comedia dramática', 'Película de culto', 'Guerra de Vietnam']","Forrest Gump (Tom Hanks) sufre desde pequeño un cierto retraso mental. A pesar de todo, gracias a su tenacidad y a su buen corazón será protagonista de acontecimientos cruciales de su país durante varias décadas. Mientras pasan por su vida multitud de cosas en su mente siempre está presente la bella Jenny (Robin Wright), su gran amor desde la infancia, que junto a su madre será la persona más importante en su vida. (FILMAFFINITY)","['1994: 6 Oscars: incluyendo película, director, actor (Tom Hanks). 13 nom.', '1994: 3 Globos de Oro: Película: Drama, director, actor drama (Hanks). 7 nom.', '1994: BAFTA: Mejores efectos visuales. 8 nominaciones, inc. mejor película', '1994: 3 Premios National Board of Review: Mejor película, actor, actor de reparto (Sinise)', '1994: Sindicato de Productores (PGA): Mejor película', '1994: Sindicato de Directores (DGA): Mejor director', '1994: Sindicato de Guionistas (WGA): Mejor guión adaptado', '1994: Sindicato de Actores (SAG): Mejor actor (Tom Hanks). 4 nominaciones', '1994: Asociación de Críticos de Chicago: Mejor actor (Tom Hanks). 5 nominaciones']","8,2",197.317,300,./images_FA/forrest_gump-212765827-large.jpg,8
370,656153,La lista de Schindler,Schindler's List,1993,195 min.,Estados Unidos,Steven Spielberg,"['Liam Neeson', 'Ben Kingsley', 'Ralph Fiennes', 'Caroline Goodall', 'Jonathan Sagall', 'Embeth Davidtz', 'Norbert Weisser', 'Martin S. Bergmann', 'Mark Ivanir', 'Malgorzata Gebel', 'Shmuel Levy', 'Michael Schneider', 'Joachim Paul Assböck', 'Branko Lustig', 'Götz Otto']","['Drama', 'Nazismo', 'Holocausto', 'Basado en hechos reales', 'II Guerra Mundial']","Oskar Schindler (Liam Neeson), un empresario alemán de gran talento para las relaciones públicas, busca ganarse la simpatía de los nazis de cara a su beneficio personal. Después de la invasión de Polonia por los alemanes en 1939, Schindler consigue, gracias a sus relaciones con los altos jerarcas nazis, la propiedad de una fábrica de Cracovia. Allí emplea a cientos de operarios judíos, cuya explotación le hace prosperar rápidamente, gracias sobre todo a su gerente Itzhak Stern (Ben Kingsley), también judío. Pero conforme la guerra avanza, Schindler y Stern comienzan ser conscientes de que a los judíos que contratan, los salvan de una muerte casi segura en el temible campo de concentración de Plaszow, que lidera el Comandante nazi Amon Goeth (Ralph Fiennes), un hombre cruel que disfruta ejecutando judíos. (FILMAFFINITY)","['1993: 7 Oscars incluyendo mejor película y director. 12 nominaciones', '1993: 3 Globos de Oro: Película: drama, guión, director. 6 nominaciones', '1993: 7 Premios BAFTA, incluyendo mejor película y director. 13 nom.', '1993: National Board of Review: Mejor película. Mejores 10 películas del año', '1993: Círculo de Críticos de Nueva York: Mejor película, actor sec. y fotografía', '1993: Asociación de Críticos de Los Angeles: Mejor película, fotografía y diseño de prod.', '1993: Asociación de Críticos de Chicago: 6 premios, incl. Mejor película. 7 nom.', '1993: Sindicato de Productores (PGA): Mejor película', '1993: Sindicato de Directores (DGA): Mejor director', '1993: Sindicato de Guionistas (WGA): Mejor guión adaptado', '1994: Premios César: Nominada a la mejor película extranjera', '1994: Premios David de Donatello: Nominada a mejor película extranjera']","8,6",170.152,400,./images_FA/schindler_s_list-473662617-large.jpg,9
371,262344,Sin perdón,Unforgiven,1992,126 min.,Estados Unidos,Clint Eastwood,"['Clint Eastwood', 'Gene Hackman', 'Morgan Freeman', 'Richard Harris', 'Jaimz Woolvett', 'Saul Rubinek', 'Frances Fisher', 'Anna Thomson', 'Anthony James', 'Rob Campbell', 'David Mucci', 'Liisa Repo-Martell', 'Beverley Elliott', 'Tara Frederick', 'Shane Meier', 'Robert Koons', 'Ron White', 'Mina E. Mina', 'Jefferson Mappin', 'John Pyper-Ferguson', 'Walter Marsh', 'Jeremy Ratchford', 'Lochlyn Munro']","['Western', 'Drama', 'Venganza', 'Vejez']","William Munny (Clint Eastwood) es un pistolero retirado, viudo y padre de familia, que tiene dificultades económicas para sacar adelante a su hijos. Su única salida es hacer un último trabajo. En compañía de un viejo colega (Morgan Freeman) y de un joven inexperto (Jaimz Woolvett), Munny tendrá que matar a dos hombres que cortaron la cara a una prostituta. (FILMAFFINITY)","['1992: 4 Oscar: Mejor película, director, actor sec. (Hackman), montaje. 10 nominaciones', '1992: 2 Globos de Oro: Mejor director (Eastwood), actor sec. (Hackman). 4 nominaciones', '1992: BAFTA: Mejor actor sec. (Hackman). 6 nominaciones, incluyendo mejor película', '1992: Círculo de Críticos de Nueva York: Mejor actor sec. (Hackman). 4 nominaciones', '1992: Sindicato de Directores (DGA): Mejor director', '1992: Editores de Cine Americanos: Mejor Montaje (Joel Cox)', '1992: Sociedad de Críticos de Boston: Mejor Película, Actor sec. (Hackman), fotografía', '1992: Asociación Críticos de Chicago: 5 nom., incl. Mejor película y Mejor director', '1992: Gremio de Directores de América: Mejor Director', '1992: Fotogramas de Plata: Mejor Película Extranjera', '1992: Círculo de Críticos de Kansas: Mejor Película, Director y Actor sec. (Hackman)', '1992: Círculo de Críticos de Londres: Mejor Película del año', '1992: Asociación de Críticos de Los Angeles: 5 premios incluyendo Mejor película', '1992: National Board of Review: 10 mejores películas del año', '1992: Sociedad Nacional de Críticos de Cine: 4 premios incluyendo Mejor Película', '1992: Gremio de Guionistas de América: Nominado a Mejor Guión Original', '1992: Sindicato de Productores (PGA): Nominada a Mejor película', '1992: Sindicato de Guionistas (WGA): Nominada a Mejor guión original', '1993: Premios de la Academia Japonesa: Nominada a Mejor Película Extranjera']","8,2",91.295,363,./images_FA/unforgiven-854755790-large.jpg,7
372,768790,El silencio de los corderos,The Silence of the Lambs,1991,115 min.,Estados Unidos,Jonathan Demme,"['Jodie Foster', 'Anthony Hopkins', 'Scott Glenn', 'Ted Levine', 'Anthony Heald', 'Diane Baker', 'Brooke Smith', 'Tracey Walter', 'Kasi Lemmons', 'Chris Isaak', 'Charles Napier', 'Roger Corman', 'Frankie Faison', 'Paul Lazar', 'Daniel Von Bargen', 'Cynthia Ettinger']","['Thriller', 'Intriga', 'Crimen', 'Thriller psicológico', 'Policíaco', 'Película de culto', 'Asesinos en serie', 'Secuestros / Desapariciones']","El FBI busca a ""Buffalo Bill"", un asesino en serie que mata a sus víctimas, todas adolescentes, después de prepararlas minuciosamente y arrancarles la piel. Para poder atraparlo recurren a Clarice Starling, una brillante licenciada universitaria, experta en conductas psicópatas, que aspira a formar parte del FBI. Siguiendo las instrucciones de su jefe, Jack Crawford, Clarice visita la cárcel de alta seguridad donde el gobierno mantiene encerrado al Dr. Hannibal Lecter, antiguo psicoanalista y asesino, dotado de una inteligencia superior a la normal. Su misión será intentar sacarle información sobre los patrones de conducta del asesino que están buscando. (FILMAFFINITY)","['1991: 5 Oscars: Película, director, actor (Hopkins), actriz (Foster), guión adaptado.', '1991: Globos de Oro: Mejor actriz drama (Foster). 5 nominaciones', '1991: 2 Premios BAFTA: Mejor actor (Hopkins) y actriz (Foster). 9 nominaciones', '1991: Festival de Berlín: Oso de Plata - Mejor director (ex aequo ""Ultrà"")', '1991: Nominada al Cesar: Mejor película extranjera', '1991: 3 premios National Board of Review: Director, película, actor sec. (Hopkins)', '1991: Círculo de Críticos de Nueva York: 4 premios incluyendo mejor película', '1991: Asociación de Críticos de Los Angeles: Nominada a Mejor banda sonora', '1991: Asociación de Críticos de Chicago: 5 premios, incluyendo Mejor película', '1991: Sindicato de Productores (PGA): Mejor película', '1991: Sindicato de Directores (DGA): Mejor director', '1991: Sindicato de Guionistas (WGA): Mejor guión adaptado']","8,2",169.259,210,./images_FA/the_silence_of_the_lambs-767447992-large.jpg,9
373,239359,Bailando con lobos,Dances with Wolves,1990,180 min.,Estados Unidos,Kevin Costner,"['Kevin Costner', 'Mary McDonnell', 'Graham Greene', 'Rodney A. Grant', 'Maury Chaykin', 'Tantoo Cardinal', 'Wes Studi', 'Robert Pastorelli', ""Floyd 'Red Crow' Westerman"", 'Steve Reevis', 'Charles Rocket']","['Aventuras', 'Western', 'Drama', 'Cine épico', 'Amistad', 'Ejército', 'Siglo XIX']","Tras la Guerra de Secesión (1861-1865) y en plena colonización del Oeste (1785-1890), el desencantado teniente John J. Dunbar se dirige a un lejano puesto fronterizo que ha sido abandonado por los soldados. Su soledad lo impulsa a entrar en contacto con los indios sioux; así es como conoce a ""En pie con el puño en alto"", una mujer blanca que fue adoptada por la tribu cuando era niña. Poco a poco, entre Dunbar y los sioux se establece una relación de respeto y admiración mutua. (FILMAFFINITY)","['1990: 7 Oscars: incluyendo mejor película, director y guión', '1990: 3 Globos de Oro: Mejor película drama, director y guión. 6 nom.', '1990: National Board of Review: Mejor película', '1990: Asociación de Críticos de Los Angeles: 3 nom. incluyendo Mejor película', '1990: Asociación de Críticos de Chicago: Mejor fotografía. 4 nominaciones', '1991: Festival de Berlín: Oso de Plata - Logro individual sobresaliente (Costner)', '1991: BAFTA: 9 nominaciones, inc. mejor película, director y actor', '1991: Premios César: Nominada a Mejor película extranjera', '1990: Premios Independent Spirit: Premio Distinción especial', '1990: Sindicato de Productores (PGA): Mejor película', '1990: Sindicato de Directores (DGA): Mejor director', '1990: Sindicato de Guionistas (WGA): Mejor guión adaptado']","7,4",86.170,149,./images_FA/dances_with_wolves-664137248-large.jpg,
374,336490,Paseando a Miss Daisy,Driving Miss Daisy,1989,99 min.,Estados Unidos,Bruce Beresford,"['Morgan Freeman', 'Jessica Tandy', 'Dan Aykroyd', 'Patti LuPone', 'Esther Rolle', 'Joann Havrilla', 'Crystal R. Fox', 'Muriel Moore']","['Drama', 'Comedia', 'Comedia dramática', 'Vejez', 'Amistad', 'Años 50', 'Años 60', 'Drama sureño']","Miss Daisy (Jessica Tandy) es una antipática y autoritaria profesora jubilada de 72 años. Tras sufrir un accidente conduciendo su coche, su hijo (Dan Aykroyd), temiendo por la vida de su madre, contrata a un chófer negro (Morgan Freeman) para que la lleve de paseo. Al principio, la desconfianza de la anciana respecto al tranquilo conductor es absoluta. (FILMAFFINITY)","['1989: 4 Oscars: Mejor película, actriz (Tandy), guión adaptado, maquillaje. 9 nom.', '1989: Globos de Oro: Mejor película Comedia, actor (Freeman) y actriz (Tandy)', '1989: National Board of Review: Mejor película', '1990: Festival de Berlín: Oso de Plata - Mejor actuación conjunta', '1990: Premios BAFTA: Mejor actriz (Tandy). 4 nom., incluyendo mejor película', '1989: Premios David di Donatello: Mejor actriz extranjera (Jessica Tandy)', '1989: Círculo de Críticos de Nueva York: 3 nominaciones, incluyendo Mejor director', '1989: Asociación de Críticos de Los Angeles: Nominada a Mejor actor (Freeman)', '1989: Sindicato de Productores (PGA): Mejor película', '1989: Sindicato de Guionistas (WGA): Mejor guión adaptado']","6,9",36.866,50,./images_FA/driving_miss_daisy-590168870-large.jpg,
375,126082,Elizabeth,Elizabeth,1998,123 min.,Reino Unido,Shekhar Kapur,"['Cate Blanchett', 'Geoffrey Rush', 'Christopher Eccleston', 'Joseph Fiennes', 'Richard Attenborough', 'Fanny Ardant', 'Kathy Burke', 'Eric Cantona', 'James Frain', 'Vincent Cassel', 'John Gielgud', 'Emily Mortimer', 'Jean-Pierre Léaud', 'Daniel Craig', 'Kelly MacDonald', 'Amanda Ryan', 'Vladimir Vega', 'Alfie Allen']","['Drama', 'Drama de época', 'Biográfico', 'Siglo XVI']","Inglaterra, año 1554. Tras la muerte de la reina María Tudor, que ha dejado al país sumido en un estado de inestabilidad financiera y crisis religiosa, sube al trono Isabel I (Cate Blanchett). Popularmente se la conoce como ""La Reina Virgen"", aunque por su participación en el reparto del botín obtenido tras los ataques del corsario Drake a las costas españolas, tanto peninsulares como coloniales, es también conocida como ""La Reina Pirata"". (FILMAFFINITY)","['1998: Premios Oscar: Mejor maquillaje. 7 Nominaciones', '1998: Globo de Oro: Mejor actriz drama (Cate Blanchett). 3 nominaciones', '1998: 6 premios BAFTA, incluyendo mejor film británico y actriz. 12 nominaciones', '1998: National Board of Review: Mejor director (Shekhar Kapur)', '1998: Asociación de críticos de Toronto: Mejor actriz (Cate Blanchett)', ""1998: Critics' Choice Awards: Mejor actriz (Blanchett) y artista revelación (Fiennes)"", '1998: Sindicato de Actores (SAG): Nominada a Mejor actriz (Cate Blanchett)', '1998: Asociación de Críticos de Chicago: Mejor actriz (Blanchett). 3 nominaciones']","6,5",7.581,39,./images_FA/elizabeth-119613411-large.jpg,
376,824508,Salvar al soldado Ryan,Saving Private Ryan,1998,170 min.,Estados Unidos,Steven Spielberg,"['Tom Hanks', 'Tom Sizemore', 'Edward Burns', 'Matt Damon', 'Barry Pepper', 'Giovanni Ribisi', 'Adam Goldberg', 'Jeremy Davies', 'Vin Diesel', 'Ted Danson', 'Paul Giamatti', 'Max Martini', 'Dennis Farina', 'Harrison Young', 'Kathleen Byron', 'Harve Presnell', 'Dale Dye', 'Leland Orser', 'Bryan Cranston', 'Nathan Fillion', 'Ryan Hurst', 'Corey Johnson', 'Andrew Scott', 'Joerg Stadler', 'Dylan Bruno']","['Bélico', 'II Guerra Mundial']","Segunda Guerra Mundial (1939-1945). Tras el desembarco de los Aliados en Normandía, a un grupo de soldados americanos se le encomienda una peligrosa misión: poner a salvo al soldado James Ryan. Los hombres de la patrulla del capitán John Miller deben arriesgar sus vidas para encontrar a este soldado, cuyos tres hermanos han muerto en la guerra. Lo único que se sabe del soldado Ryan es que se lanzó con su escuadrón de paracaidistas detrás de las líneas enemigas. (FILMAFFINITY)","['1998: 5 Oscars: Director, fotografía, montaje, sonido, efectos sonoros. 11 nom.', '1998: 2 Globos de Oro: Mejor película: Drama, director. 5 nominaciones', '1998: 2 premios BAFTA: Mejores efectos visuales y sonido. 10 nom.', '1998: Nominada al Cesar: Mejor película extranjera', '1998: Círculo de Críticos de Nueva York: Mejor película. 2 nominaciones', '1998: Asociación de Críticos de Los Angeles: Mejor película, dirección y fotografía', ""1998: 3 Critics' Choice Awards: Mejor película, director y banda sonora"", '1998: Asociación de Críticos de Chicago: Mejor película. 4 nominaciones', '1998: Sindicato de Productores (PGA): Mejor película', '1998: Sindicato de Directores (DGA): Mejor director', '1998: Sindicato de Guionistas (WGA): Nominada a Mejor guión original', '1998: Sindicato de Actores (SAG): Nom. Mejor reparto (Largometraje) y actor (Hanks)']","7,8",137.371,307,./images_FA/saving_private_ryan-585301228-large.jpg,7
377,728556,La delgada línea roja,The Thin Red Line,1998,163 min.,Estados Unidos,Terrence Malick,"['Sean Penn', 'Jim Caviezel', 'Nick Nolte', 'Elias Koteas', 'Ben Chaplin', 'Dash Mihok', 'John Cusack', 'Adrien Brody', 'John C. Reilly', 'Woody Harrelson', 'Miranda Otto', 'Jared Leto', 'Will Wallace', 'John Dee Smith', 'John Travolta', 'George Clooney', 'Nick Stahl', 'Thomas Jane', 'John Savage', 'Kirk Acevedo', 'Tim Blake Nelson', 'Larry Romano', 'Penelope Allen', 'Simon Billig', 'Mark Boone Junior', 'Don Harvey', 'Norman Patrick Brown', 'Arie Verveen', 'Jarrod Dean', 'Matt Doran', 'Travis Fine', 'Paul Gleeson', 'Danny Hoch', 'Robert Roy Hofmo', 'Michael McGrady']","['Bélico', 'II Guerra Mundial', 'Ejército']","Año 1942, en plena Segunda Guerra Mundial en la Isla de Guadalcanal, en el Pacífico. Un grupo de hombres de la compañía de fusileros del ejército americano ""C de Charlie"" combate contra el ejército japonés por la conquista de una estratégica colina. Este grupo forma parte de las tropas enviadas para relevar a las unidades de infantería de la Marina, agotadas por el combate. (FILMAFFINITY)","['1998: 7 Nominaciones al Oscar, incluyendo mejor director, fotografía, bso, película', '1998: Nominada a los Premios Cesar: Mejor película extranjera', '1998: Círculo de Críticos de Nueva York: Mejor director y Mejor fotografía', '1999: Festival de Berlín: Oso de Oro y Mención de Honor (John Toll)', ""1998: Critics' Choice Awards: Nominada a Mejor película"", '1998: Asociación de Críticos de Chicago: Mejor director y Mejor fotografía. 5 nom.', '1998: Sindicato de Productores (PGA): Nominada a Mejor película', '1998: Sindicato de Directores (DGA): Nominada a Mejor director']","7,1",65.479,197,./images_FA/the_thin_red_line-610006777-large.jpg,
